#Chr	Start	End	Merge	Bampudke	SA
chr3	32650001	32700000	2.76E-09	7.17E-10	5.50E-10
chr3	32700001	32750000	1.45E-09	7.27E-10	6.44E-10
chr3	32750001	32800000	2.83E-09	7.27E-10	9.09E-10
chr3	32800001	32850000	1.87E-09	7.27E-10	1.84E-09
chr3	32850001	32900000	2.35E-09	1.10E-09	1.04E-09
chr3	32900001	32950000	2.29E-09	1.59E-08	1.80E-09
chr3	32950001	33000000	8.13E-10	4.08E-09	1.37E-09
chr3	33000001	33050000	5.24E-09	1.46E-08	2.30E-09
chr3	33050001	33100000	4.42E-09	4.54E-09	2.07E-09
chr3	33100001	33150000	3.40E-09	1.60E-08	3.02E-09
chr3	33150001	33200000	3.99E-09	1.20E-08	4.91E-09
chr3	33200001	33250000	5.10E-09	1.84E-08	6.78E-09
chr3	33250001	33300000	1.05E-08	1.82E-08	6.99E-09
chr3	33300001	33350000	9.23E-09	2.92E-08	7.45E-09
chr3	33350001	33400000	9.10E-09	5.06E-08	1.28E-08
chr3	33400001	33450000	1.27E-08	3.13E-08	5.73E-09
chr3	33450001	33500000	7.55E-09	2.18E-09	6.19E-09
chr3	33500001	33550000	9.75E-09	1.59E-09	2.33E-09
chr3	33550001	33600000	1.52E-08	5.10E-10	7.52E-09
chr3	33600001	33650000	3.28E-09	3.93E-10	8.88E-10
chr3	33650001	33700000	1.38E-09	4.56E-10	1.29E-09
chr3	33700001	33750000	7.79E-09	2.13E-09	1.51E-09
chr3	33750001	33800000	1.54E-09	1.78E-09	3.21E-11
chr3	33800001	33850000	4.61E-09	1.89E-09	9.14E-10
chr3	33850001	33900000	8.67E-09	1.39E-09	3.25E-09
chr3	33900001	33950000	1.14E-08	1.75E-09	3.03E-09
chr3	33950001	34000000	4.56E-09	1.65E-09	4.23E-09
chr3	34000001	34050000	9.81E-09	1.51E-09	3.66E-09
chr3	34050001	34100000	5.30E-09	1.88E-09	6.32E-09
chr3	34100001	34150000	4.77E-09	2.29E-09	6.17E-09
chr3	34150001	34200000	8.09E-09	1.82E-09	6.39E-09
chr3	34200001	34250000	7.07E-09	4.97E-10	3.20E-09
chr3	34250001	34300000	1.35E-08	7.71E-11	4.97E-09
chr3	34300001	34350000	1.94E-08	1.96E-09	4.36E-09
chr3	34350001	34400000	1.53E-08	6.41E-09	4.60E-09
chr3	34400001	34450000	1.73E-08	1.17E-09	9.66E-09
chr3	34450001	34500000	1.41E-08	1.66E-11	1.17E-08
chr3	34500001	34550000	9.63E-09	3.15E-08	5.77E-09
chr3	34550001	34600000	3.38E-08	3.34E-08	2.91E-09
chr3	34600001	34650000	1.25E-08	5.01E-09	4.41E-09
chr3	34650001	34700000	1.34E-08	2.00E-08	3.27E-09
chr3	34700001	34750000	9.35E-09	4.54E-08	4.16E-09
chr3	34750001	34800000	1.29E-08	6.93E-09	4.45E-09
chr3	34800001	34850000	8.41E-09	2.06E-09	2.47E-09
chr3	34850001	34900000	1.33E-08	5.49E-09	2.99E-09
chr3	34900001	34950000	1.15E-08	3.63E-08	2.64E-09
chr3	34950001	35000000	1.29E-08	4.65E-08	1.17E-09
chr3	35000001	35050000	1.10E-08	4.38E-08	3.17E-09
chr3	35050001	35100000	1.03E-08	2.40E-08	5.24E-09
chr3	35100001	35150000	1.83E-08	6.25E-08	6.49E-09
chr3	35150001	35200000	6.06E-09	5.67E-08	1.55E-09
chr3	35200001	35250000	7.91E-09	2.70E-08	1.90E-09
chr3	35250001	35300000	6.24E-09	2.17E-08	8.47E-10
chr3	35300001	35350000	6.99E-09	1.38E-08	6.33E-10
chr3	35350001	35400000	3.52E-09	1.56E-08	2.61E-09
chr3	35400001	35450000	8.96E-09	2.62E-09	1.43E-09
chr3	35450001	35500000	1.24E-08	1.38E-08	4.66E-09
chr3	35500001	35550000	1.07E-08	2.18E-08	3.92E-09
chr3	35550001	35600000	8.61E-09	1.19E-08	2.87E-09
chr3	35600001	35650000	8.71E-09	6.90E-11	1.51E-09
chr3	35650001	35700000	6.50E-09	9.60E-09	2.89E-09
chr3	35700001	35750000	1.32E-08	4.53E-08	1.06E-08
chr3	35750001	35800000	9.00E-09	2.45E-08	1.77E-09
chr3	35800001	35850000	1.26E-08	4.08E-10	2.30E-09
chr3	35850001	35900000	1.22E-08	7.32E-11	5.10E-09
chr3	35900001	35950000	7.90E-09	1.84E-09	4.55E-09
chr3	35950001	36000000	1.73E-08	4.22E-10	5.83E-09
chr3	36000001	36050000	1.09E-08	3.31E-08	6.45E-09
chr3	36050001	36100000	4.76E-09	4.08E-09	4.18E-09
chr3	36100001	36150000	4.84E-09	3.04E-08	4.80E-09
chr3	36150001	36200000	6.36E-09	8.29E-09	2.14E-09
chr3	36200001	36250000	1.87E-08	2.21E-09	2.60E-09
chr3	36250001	36300000	1.81E-08	3.90E-08	5.40E-09
chr3	36300001	36350000	2.73E-08	6.58E-08	7.34E-09
chr3	36350001	36400000	7.90E-09	4.21E-08	4.59E-09
chr3	36400001	36450000	5.12E-09	2.47E-08	3.03E-09
chr3	36450001	36500000	4.50E-09	2.82E-08	4.15E-09
chr3	36500001	36550000	2.59E-09	5.65E-08	6.91E-09
chr3	36550001	36600000	1.82E-08	1.28E-08	6.65E-09
chr3	36600001	36650000	6.89E-09	2.30E-08	8.41E-09
chr3	36650001	36700000	5.93E-09	4.03E-08	2.41E-09
chr3	36700001	36750000	5.76E-09	5.04E-09	3.08E-10
chr3	36750001	36800000	1.20E-08	2.69E-08	3.80E-09
chr3	36800001	36850000	1.06E-08	2.72E-08	4.72E-09
chr3	36850001	36900000	1.90E-08	1.87E-08	7.02E-09
chr3	36900001	36950000	9.16E-09	2.63E-08	1.92E-09
chr3	36950001	37000000	4.23E-09	3.31E-08	1.92E-09
chr3	37000001	37050000	5.39E-09	1.69E-08	2.00E-09
chr3	37050001	37100000	6.83E-09	2.82E-08	2.94E-09
chr3	37100001	37150000	1.48E-08	3.88E-08	5.71E-09
chr3	37150001	37200000	3.03E-09	3.20E-08	5.86E-09
chr3	37200001	37250000	9.83E-10	2.37E-08	3.13E-09
chr3	37250001	37300000	2.03E-09	1.75E-08	3.24E-09
chr3	37300001	37350000	9.35E-10	1.73E-08	4.12E-09
chr3	37350001	37400000	1.65E-09	2.03E-08	8.44E-10
chr3	37400001	37450000	2.63E-09	2.78E-08	3.87E-09
chr3	37450001	37500000	2.23E-09	1.13E-08	2.16E-09
chr3	37500001	37550000	7.57E-10	1.11E-08	1.36E-11
chr3	37550001	37600000	5.65E-10	8.36E-09	1.36E-11
chr3	37600001	37650000	9.36E-10	8.59E-09	1.73E-10
chr3	37650001	37700000	7.06E-10	5.49E-10	7.26E-10
chr3	37700001	37750000	3.63E-10	1.20E-09	7.60E-22
chr3	37750001	37800000	1.32E-11	2.94E-10	7.60E-22
chr3	37800001	37850000	4.74E-11	4.17E-09	7.60E-22
chr3	37850001	37900000	2.89E-10	7.34E-10	7.60E-22
chr3	37900001	37950000	5.50E-10	7.38E-09	7.60E-22
chr3	37950001	38000000	6.27E-10	5.75E-09	7.60E-22
chr3	38000001	38050000	2.53E-10	3.55E-09	7.60E-22
chr3	38050001	38100000	4.13E-10	2.18E-08	7.60E-22
chr3	38100001	38150000	2.90E-10	9.46E-09	7.60E-22
chr3	38150001	38200000	3.80E-10	6.90E-09	7.60E-22
chr3	38200001	38250000	3.96E-10	7.35E-09	7.60E-22
chr3	38250001	38300000	6.03E-10	7.10E-09	3.76E-23
chr3	38300001	38350000	6.40E-10	7.10E-09	3.76E-23
chr3	38350001	38400000	8.60E-10	5.12E-09	3.76E-23
chr3	38400001	38450000	4.49E-10	5.12E-09	3.76E-23
chr3	38450001	38500000	8.00E-10	3.85E-09	3.76E-23
chr3	38500001	38550000	4.62E-10	4.03E-09	3.76E-23
chr3	38550001	38600000	6.96E-10	1.09E-08	3.76E-23
chr3	38600001	38650000	8.13E-10	1.05E-08	3.76E-23
chr3	38650001	38700000	7.69E-10	1.97E-10	3.76E-23
chr3	38700001	38750000	2.80E-10	1.97E-10	3.76E-23
chr3	38750001	38800000	1.61E-10	1.97E-10	3.76E-23
chr3	38800001	38850000	1.87E-10	6.65E-09	3.80E-22
chr3	38850001	38900000	9.47E-11	2.19E-09	3.80E-22
chr3	38900001	38950000	1.44E-10	4.14E-09	3.80E-22
chr3	38950001	39000000	1.80E-10	7.37E-09	3.80E-22
chr3	39000001	39050000	1.61E-10	9.41E-09	3.80E-22
chr3	39050001	39100000	1.38E-10	3.87E-09	3.80E-22
chr3	39100001	39150000	1.32E-10	4.79E-09	3.80E-22
chr3	39150001	39200000	3.29E-11	4.79E-09	3.80E-22
chr3	39200001	39250000	8.70E-11	1.71E-09	3.80E-22
chr3	39250001	39300000	1.27E-10	1.71E-09	3.80E-22
chr3	39300001	39350000	1.25E-10	2.38E-09	3.80E-22
chr3	39350001	39400000	1.19E-10	2.38E-09	3.80E-22
chr3	39400001	39450000	1.38E-10	1.65E-09	3.80E-22
chr3	39450001	39500000	5.19E-12	1.65E-09	5.03E-24
chr3	39500001	39550000	5.19E-12	9.50E-10	5.03E-24
chr3	39550001	39600000	5.19E-12	9.50E-10	5.03E-24
chr3	39600001	39650000	1.35E-10	6.09E-09	5.03E-24
chr3	39650001	39700000	1.63E-10	5.32E-09	5.03E-24
chr3	39700001	39750000	1.90E-10	5.32E-09	5.03E-24
chr3	39750001	39800000	1.84E-10	1.19E-11	5.03E-24
chr3	39800001	39850000	1.81E-10	6.93E-12	5.03E-24
chr3	39850001	39900000	1.33E-10	6.93E-12	5.03E-24
chr3	39900001	39950000	1.01E-10	6.93E-12	5.03E-24
chr3	39950001	40000000	2.42E-10	7.01E-12	5.03E-24
chr3	40000001	40050000	2.74E-10	7.01E-12	5.03E-24
chr3	40050001	40100000	2.26E-10	3.91E-10	6.07E-24
chr3	40100001	40150000	2.16E-10	6.61E-11	6.07E-24
chr3	40150001	40200000	2.25E-10	4.69E-09	6.07E-24
chr3	40200001	40250000	2.85E-10	4.69E-09	6.07E-24
chr3	40250001	40300000	3.53E-10	4.69E-09	6.07E-24
chr3	40300001	40350000	2.88E-10	4.69E-09	6.07E-24
chr3	40350001	40400000	1.61E-10	4.69E-09	6.07E-24
chr3	40400001	40450000	5.54E-11	4.69E-09	6.07E-24
chr3	40450001	40500000	2.41E-10	4.69E-09	6.07E-24
chr3	40500001	40550000	1.85E-10	4.69E-09	6.07E-24
chr3	40550001	40600000	3.94E-10	4.69E-09	1.88E-23
chr3	40600001	40650000	2.38E-10	4.69E-09	1.88E-23
chr3	40650001	40700000	4.11E-10	4.69E-09	1.88E-23
chr3	40700001	40750000	3.54E-10	4.69E-09	1.88E-23
chr3	40750001	40800000	3.66E-10	4.69E-09	1.88E-23
chr3	40800001	40850000	4.09E-10	4.69E-09	1.88E-23
chr3	40850001	40900000	8.06E-10	4.69E-09	1.88E-23
chr3	40900001	40950000	8.21E-10	4.69E-09	1.88E-23
chr3	40950001	41000000	5.44E-10	4.69E-09	1.88E-23
chr3	41000001	41050000	5.82E-10	4.69E-09	1.88E-23
chr3	41050001	41100000	5.31E-10	4.69E-09	1.88E-23
chr3	41100001	41150000	2.91E-10	4.69E-09	1.88E-23
chr3	41150001	41200000	4.45E-10	4.69E-09	1.93E-11
chr3	41200001	41250000	7.54E-10	4.69E-09	1.94E-11
chr3	41250001	41300000	4.96E-10	4.69E-09	1.94E-11
chr3	41300001	41350000	3.81E-10	4.69E-09	1.94E-11
chr3	41350001	41400000	4.07E-10	4.69E-09	1.72E-11
chr3	41400001	41450000	2.62E-10	4.69E-09	1.13E-11
chr3	41450001	41500000	2.14E-10	4.69E-09	1.13E-11
chr3	41500001	41550000	4.29E-10	4.69E-09	1.22E-11
chr3	41550001	41600000	4.47E-08	4.69E-09	1.73E-11
chr3	41600001	41650000	9.43E-08	4.69E-09	6.01E-09
chr3	41650001	41700000	1.99E-09	4.69E-09	6.56E-10
chr3	41700001	41750000	2.81E-10	4.69E-09	6.56E-10
chr3	41750001	41800000	3.90E-09	4.69E-09	6.56E-10
chr3	41800001	41850000	1.41E-08	4.69E-09	8.71E-10
chr3	41850001	41900000	1.17E-08	4.69E-09	2.42E-09
chr3	41900001	41950000	3.03E-10	4.69E-09	1.43E-10
chr3	41950001	42000000	7.75E-11	4.69E-09	2.71E-10
chr3	42000001	42050000	2.05E-10	4.69E-09	5.92E-10
chr3	42050001	42100000	7.74E-10	4.69E-09	1.12E-10
chr3	42100001	42150000	6.05E-10	4.69E-09	3.42E-11
chr3	42150001	42200000	4.05E-10	4.69E-09	5.72E-10
chr3	42200001	42250000	2.59E-10	4.69E-09	1.34E-10
chr3	42250001	42300000	2.38E-10	4.69E-09	6.42E-10
chr3	42300001	42350000	4.31E-10	4.69E-09	4.98E-10
chr3	42350001	42400000	4.19E-10	4.69E-09	2.18E-11
chr3	42400001	42450000	3.30E-10	4.69E-09	6.94E-11
chr3	42450001	42500000	6.48E-10	4.69E-09	1.08E-09
chr3	42500001	42550000	1.48E-09	1.79E-09	5.16E-10
chr3	42550001	42600000	5.34E-09	4.76E-08	1.47E-09
chr3	42600001	42650000	1.00E-09	1.97E-08	4.35E-10
chr3	42650001	42700000	2.30E-09	1.41E-08	8.71E-10
chr3	42700001	42750000	1.59E-09	1.40E-08	4.15E-10
chr3	42750001	42800000	1.11E-09	1.15E-08	4.15E-10
chr3	42800001	42850000	1.21E-09	6.55E-10	4.12E-10
chr3	42850001	42900000	1.43E-10	1.11E-11	9.72E-12
chr3	42900001	42950000	7.14E-10	1.11E-11	1.10E-10
chr3	42950001	43000000	1.01E-10	1.18E-11	2.43E-11
chr3	43000001	43050000	7.90E-10	1.84E-11	1.76E-11
chr3	43050001	43100000	5.59E-10	3.25E-11	1.76E-11
chr3	43100001	43150000	9.91E-10	9.17E-11	1.81E-10
chr3	43150001	43200000	2.00E-09	1.76E-09	2.25E-09
chr3	43200001	43250000	2.24E-09	2.83E-09	3.51E-10
chr3	43250001	43300000	1.76E-09	7.74E-10	4.81E-10
chr3	43300001	43350000	6.48E-10	4.75E-10	3.82E-10
chr3	43350001	43400000	5.12E-10	5.15E-10	2.83E-11
chr3	43400001	43450000	1.26E-09	5.04E-10	9.98E-11
chr3	43450001	43500000	1.08E-09	5.73E-10	4.21E-10
chr3	43500001	43550000	3.20E-10	7.98E-10	1.17E-09
chr3	43550001	43600000	2.01E-07	1.72E-09	3.41E-09
chr3	43600001	43650000	1.08E-09	1.07E-07	3.41E-09
chr3	43650001	43700000	1.05E-09	6.20E-10	2.23E-09
chr3	43700001	43750000	6.49E-10	5.94E-10	1.79E-09
chr3	43750001	43800000	3.51E-10	7.05E-10	2.98E-09
chr3	43800001	43850000	1.18E-09	7.17E-10	2.46E-09
chr3	43850001	43900000	2.37E-09	7.49E-10	3.42E-09
chr3	43900001	43950000	6.58E-09	1.44E-08	1.81E-09
chr3	43950001	44000000	8.26E-09	6.78E-08	3.81E-09
chr3	44000001	44050000	4.20E-09	7.24E-08	3.64E-09
chr3	44050001	44100000	3.89E-09	6.60E-08	5.96E-09
chr3	44100001	44150000	3.15E-09	4.83E-08	6.04E-09
chr3	44150001	44200000	4.58E-09	3.61E-09	1.27E-09
chr3	44200001	44250000	8.08E-09	1.39E-08	8.38E-09
chr3	44250001	44300000	4.51E-09	2.36E-08	6.83E-09
chr3	44300001	44350000	5.50E-09	2.10E-08	1.14E-08
chr3	44350001	44400000	4.55E-09	2.89E-08	1.75E-08
chr3	44400001	44450000	8.65E-09	3.69E-08	1.36E-08
chr3	44450001	44500000	8.37E-09	2.97E-08	7.83E-09
chr3	44500001	44550000	9.32E-10	9.44E-09	2.53E-09
chr3	44550001	44600000	2.08E-09	1.83E-08	3.23E-09
chr3	44600001	44650000	2.67E-09	5.45E-08	8.76E-09
chr3	44650001	44700000	5.76E-09	2.42E-08	8.21E-09
chr3	44700001	44750000	5.27E-09	2.08E-08	5.49E-09
chr3	44750001	44800000	4.58E-09	2.96E-08	2.65E-09
chr3	44800001	44850000	8.69E-09	1.90E-09	8.33E-09
chr3	44850001	44900000	2.83E-09	5.59E-09	4.91E-10
chr3	44900001	44950000	1.54E-08	1.98E-08	2.46E-09
chr3	44950001	45000000	4.77E-09	4.02E-22	2.75E-09
chr3	45000001	45050000	3.00E-08	4.02E-22	1.50E-08
chr3	45050001	45100000	2.45E-08	4.02E-22	2.85E-09
chr3	45100001	45150000	7.25E-09	4.02E-22	3.98E-09
chr3	45150001	45200000	3.54E-09	4.02E-22	2.66E-09
chr3	45200001	45250000	3.23E-09	4.02E-22	5.19E-09
chr3	45250001	45300000	2.86E-09	4.02E-22	3.64E-09
chr3	45300001	45350000	3.44E-09	4.02E-22	4.46E-09
chr3	45350001	45400000	3.97E-09	4.02E-22	7.23E-09
chr3	45400001	45450000	7.82E-09	4.02E-22	6.89E-09
chr3	45450001	45500000	7.46E-09	4.02E-22	4.76E-09
chr3	45500001	45550000	7.34E-09	4.02E-22	2.62E-09
chr3	45550001	45600000	7.28E-09	4.02E-22	2.37E-09
chr3	45600001	45650000	1.13E-08	4.02E-22	2.22E-09
chr3	45650001	45700000	2.08E-08	4.02E-22	1.10E-08
chr3	45700001	45750000	3.02E-08	2.93E-08	4.06E-08
chr3	45750001	45800000	1.03E-08	2.15E-08	3.43E-09
chr3	45800001	45850000	2.34E-08	2.49E-08	8.77E-09
chr3	45850001	45900000	2.30E-09	1.56E-08	2.74E-09
chr3	45900001	45950000	2.32E-08	2.11E-08	1.88E-08
chr3	45950001	46000000	1.43E-08	2.13E-08	1.05E-08
chr3	46000001	46050000	7.71E-09	2.05E-08	6.24E-09
chr3	46050001	46100000	4.57E-09	1.79E-08	2.34E-09
chr3	46100001	46150000	4.68E-09	2.15E-08	3.26E-09
chr3	46150001	46200000	9.18E-09	2.57E-08	1.23E-08
chr3	46200001	46250000	1.05E-08	1.08E-08	4.34E-09
chr3	46250001	46300000	9.43E-09	2.22E-08	1.04E-08
chr3	46300001	46350000	3.54E-09	9.38E-09	5.39E-09
chr3	46350001	46400000	1.06E-08	9.38E-09	4.02E-09
chr3	46400001	46450000	3.18E-08	1.82E-07	3.73E-08
chr3	46450001	46500000	1.25E-08	1.89E-08	1.11E-08
chr3	46500001	46550000	3.12E-09	9.69E-09	1.87E-09
chr3	46550001	46600000	1.76E-08	9.91E-10	1.34E-08
chr3	46600001	46650000	1.37E-08	7.01E-09	1.32E-08
chr3	46650001	46700000	8.73E-09	1.23E-08	2.47E-08
chr3	46700001	46750000	1.59E-09	1.84E-10	2.87E-09
chr3	46750001	46800000	1.93E-09	4.20E-09	3.20E-09
chr3	46800001	46850000	5.16E-09	6.30E-09	8.73E-09
chr3	46850001	46900000	3.33E-10	3.34E-09	1.70E-09
chr3	46900001	46950000	3.99E-09	3.67E-09	3.71E-09
chr3	46950001	47000000	1.16E-09	2.15E-09	2.02E-09
chr3	47000001	47050000	8.70E-09	4.11E-09	5.28E-09
chr3	47050001	47100000	2.33E-08	6.64E-09	9.81E-09
chr3	47100001	47150000	2.19E-08	4.69E-09	2.14E-08
chr3	47150001	47200000	4.65E-08	4.51E-09	1.22E-08
chr3	47200001	47250000	1.73E-08	4.89E-09	1.54E-08
chr3	47250001	47300000	1.36E-08	1.39E-08	7.88E-09
chr3	47300001	47350000	9.09E-09	1.28E-08	1.03E-08
chr3	47350001	47400000	2.14E-08	2.63E-11	8.65E-09
chr3	47400001	47450000	1.90E-08	9.97E-09	8.56E-09
chr3	47450001	47500000	4.53E-09	6.58E-09	3.01E-09
chr3	47500001	47550000	2.42E-09	8.65E-09	1.59E-09
chr3	47550001	47600000	4.94E-10	3.15E-11	1.04E-10
chr3	47600001	47650000	2.93E-09	1.78E-10	1.63E-09
chr3	47650001	47700000	6.68E-09	1.41E-08	4.48E-09
chr3	47700001	47750000	4.31E-09	4.21E-09	2.03E-09
chr3	47750001	47800000	6.55E-09	1.13E-08	3.30E-09
chr3	47800001	47850000	7.91E-09	1.72E-08	4.57E-09
chr3	47850001	47900000	8.49E-09	8.54E-09	4.91E-09
chr3	47900001	47950000	1.47E-08	3.45E-09	6.85E-09
chr3	47950001	48000000	2.32E-08	1.08E-08	7.49E-09
chr3	48000001	48050000	3.05E-08	1.83E-08	1.44E-08
chr3	48050001	48100000	9.29E-09	2.79E-08	7.75E-09
chr3	48100001	48150000	8.29E-09	2.19E-08	7.03E-09
chr3	48150001	48200000	5.31E-09	2.14E-08	4.18E-09
chr3	48200001	48250000	8.71E-09	2.13E-08	9.29E-09
chr3	48250001	48300000	7.34E-09	2.18E-09	3.39E-09
chr3	48300001	48350000	1.56E-08	4.02E-08	2.78E-08
chr3	48350001	48400000	2.36E-08	5.09E-08	1.26E-08
chr3	48400001	48450000	1.71E-08	3.54E-08	8.70E-09
chr3	48450001	48500000	1.55E-08	3.89E-08	1.10E-08
chr3	48500001	48550000	1.68E-08	5.43E-08	3.64E-08
chr3	48550001	48600000	2.64E-08	2.31E-08	1.64E-08
chr3	48600001	48650000	7.72E-09	2.12E-09	1.17E-08
chr3	48650001	48700000	1.28E-08	1.60E-08	1.24E-08
chr3	48700001	48750000	2.86E-08	2.81E-08	2.30E-08
chr3	48750001	48800000	1.82E-08	3.22E-08	1.18E-08
chr3	48800001	48850000	2.04E-08	3.65E-08	6.63E-09
chr3	48850001	48900000	2.95E-08	7.60E-08	6.38E-09
chr3	48900001	48950000	1.16E-08	1.57E-08	4.26E-09
chr3	48950001	49000000	2.45E-08	4.84E-08	1.56E-08
chr3	49000001	49050000	2.02E-08	8.91E-08	1.78E-08
chr3	49050001	49100000	2.38E-08	4.55E-08	7.47E-09
chr3	49100001	49150000	2.33E-08	1.16E-07	3.75E-08
chr3	49150001	49200000	1.33E-08	7.76E-08	1.35E-08
chr3	49200001	49250000	1.27E-08	7.34E-08	1.70E-08
chr3	49250001	49300000	2.95E-08	1.05E-07	1.48E-08
chr3	49300001	49350000	1.46E-08	7.40E-08	2.19E-08
chr3	49350001	49400000	7.82E-09	3.33E-08	2.65E-09
chr3	49400001	49450000	1.79E-08	4.29E-08	4.95E-09
chr3	49450001	49500000	6.02E-09	3.15E-08	6.38E-09
chr3	49500001	49550000	7.42E-09	6.20E-08	1.73E-08
chr3	49550001	49600000	1.24E-08	4.24E-08	1.79E-08
chr3	49600001	49650000	4.68E-09	1.89E-08	3.04E-09
chr3	49650001	49700000	4.78E-09	1.13E-08	3.33E-10
chr3	49700001	49750000	1.62E-08	3.04E-08	8.78E-09
chr3	49750001	49800000	6.43E-09	4.46E-08	6.54E-09
chr3	49800001	49850000	4.10E-09	1.58E-08	3.96E-09
chr3	49850001	49900000	3.33E-08	5.41E-08	2.44E-08
chr3	49900001	49950000	2.08E-08	4.88E-08	1.62E-08
chr3	49950001	50000000	9.83E-09	3.29E-08	1.36E-08
chr3	50000001	50050000	1.36E-08	3.22E-08	1.47E-08
chr3	50050001	50100000	2.41E-08	4.03E-08	1.80E-08
chr3	50100001	50150000	1.61E-08	1.19E-08	9.67E-09
chr3	50150001	50200000	1.84E-08	3.18E-08	6.28E-09
chr3	50200001	50250000	1.53E-08	9.02E-08	1.39E-08
chr3	50250001	50300000	1.32E-08	7.20E-08	1.63E-08
chr3	50300001	50350000	2.78E-09	4.03E-08	1.88E-08
chr3	50350001	50400000	8.57E-09	9.43E-08	9.28E-09
chr3	50400001	50450000	7.29E-09	5.13E-08	7.33E-09
chr3	50450001	50500000	2.18E-09	2.31E-08	2.48E-09
chr3	50500001	50550000	2.47E-09	2.96E-08	4.35E-09
chr3	50550001	50600000	3.61E-09	3.63E-08	6.90E-09
chr3	50600001	50650000	4.41E-09	4.01E-08	6.90E-09
chr3	50650001	50700000	1.09E-08	4.26E-08	2.17E-09
chr3	50700001	50750000	1.20E-08	3.41E-08	4.55E-09
chr3	50750001	50800000	3.67E-09	3.38E-08	2.35E-09
chr3	50800001	50850000	1.97E-09	3.91E-08	8.48E-09
chr3	50850001	50900000	1.02E-08	6.88E-08	7.36E-09
chr3	50900001	50950000	1.17E-08	8.07E-08	6.61E-09
chr3	50950001	51000000	7.62E-09	8.85E-08	4.18E-09
chr3	51000001	51050000	8.51E-09	2.54E-08	3.38E-09
chr3	51050001	51100000	2.30E-08	2.77E-08	9.27E-09
chr3	51100001	51150000	1.35E-08	1.90E-08	1.10E-09
chr3	51150001	51200000	5.73E-09	2.51E-08	2.47E-09
chr3	51200001	51250000	2.30E-09	2.34E-08	2.62E-09
chr3	51250001	51300000	6.86E-09	2.12E-08	2.65E-09
chr3	51300001	51350000	5.53E-09	2.09E-08	2.22E-09
chr3	51350001	51400000	2.00E-08	2.09E-08	2.70E-09
chr3	51400001	51450000	1.09E-08	1.92E-08	2.16E-09
chr3	51450001	51500000	9.84E-09	1.49E-08	1.15E-09
chr3	51500001	51550000	1.51E-08	2.09E-08	5.67E-09
chr3	51550001	51600000	1.41E-08	3.33E-08	9.07E-09
chr3	51600001	51650000	8.56E-09	3.80E-08	6.33E-09
chr3	51650001	51700000	4.68E-09	2.33E-08	5.78E-09
chr3	51700001	51750000	1.74E-08	6.07E-08	1.18E-08
chr3	51750001	51800000	8.38E-09	4.43E-08	8.51E-09
chr3	51800001	51850000	7.69E-09	7.08E-09	6.84E-09
chr3	51850001	51900000	7.47E-09	4.47E-09	9.66E-10
chr3	51900001	51950000	1.47E-09	1.12E-08	1.26E-09
chr3	51950001	52000000	1.89E-09	1.73E-08	5.10E-09
chr3	52000001	52050000	3.80E-09	1.57E-08	2.46E-09
chr3	52050001	52100000	1.63E-09	1.46E-08	1.54E-09
chr3	52100001	52150000	3.49E-09	1.15E-08	2.50E-09
chr3	52150001	52200000	4.60E-09	1.89E-08	2.75E-09
chr3	52200001	52250000	1.69E-09	1.34E-08	9.02E-10
chr3	52250001	52300000	1.85E-08	1.32E-08	2.12E-09
chr3	52300001	52350000	7.98E-09	1.31E-08	3.12E-09
chr3	52350001	52400000	2.57E-08	1.33E-08	7.75E-09
chr3	52400001	52450000	2.81E-08	2.66E-08	3.25E-09
chr3	52450001	52500000	5.55E-09	3.56E-08	5.78E-09
chr3	52500001	52550000	4.15E-09	2.86E-08	2.69E-09
chr3	52550001	52600000	3.63E-09	1.77E-08	1.51E-09
chr3	52600001	52650000	6.33E-09	2.63E-08	1.52E-09
chr3	52650001	52700000	2.01E-08	3.46E-08	8.82E-09
chr3	52700001	52750000	7.65E-09	5.15E-08	8.21E-09
chr3	52750001	52800000	2.02E-08	5.37E-08	6.51E-09
chr3	52800001	52850000	1.82E-08	4.25E-08	5.64E-09
chr3	52850001	52900000	2.87E-08	8.74E-08	5.92E-09
chr3	52900001	52950000	2.01E-08	8.22E-08	6.89E-09
chr3	52950001	53000000	1.75E-08	7.76E-08	5.53E-09
chr3	53000001	53050000	1.48E-08	7.84E-08	6.47E-10
chr3	53050001	53100000	2.48E-08	2.39E-08	8.63E-10
chr3	53100001	53150000	1.36E-08	2.91E-08	2.76E-09
chr3	53150001	53200000	6.44E-09	3.42E-08	6.30E-09
chr3	53200001	53250000	8.72E-09	3.75E-08	1.07E-08
chr3	53250001	53300000	1.54E-08	2.76E-08	8.37E-09
chr3	53300001	53350000	6.35E-09	4.95E-10	1.08E-09
chr3	53350001	53400000	2.29E-08	3.06E-08	3.09E-09
chr3	53400001	53450000	2.36E-08	1.13E-08	9.57E-09
chr3	53450001	53500000	2.07E-08	6.77E-08	1.56E-08
chr3	53500001	53550000	2.38E-08	3.04E-08	2.86E-08
chr3	53550001	53600000	3.84E-08	2.73E-08	1.17E-08
chr3	53600001	53650000	1.17E-08	2.44E-08	4.74E-09
chr3	53650001	53700000	1.33E-08	2.62E-08	4.67E-09
chr3	53700001	53750000	9.93E-09	1.98E-08	6.83E-09
chr3	53750001	53800000	4.29E-08	3.81E-08	1.12E-08
